tol_knr,pre_knr,tol_lr,pre_lr,tol_dtr,pre_dtr,tol_abr,pre_abr,tol_rfr,pre_rfr,tol_etr,pre_etr,tol_gbr,pre_gbr,tol_mlpr,pre_mlpr,tol_vr,pre_vr,tol_sr,pre_sr,tol_etr_simp,pre_etr_simp
19.0,98.81061299176578,19.0,99.63403476669717,19.0,99.63403476669717,19.0,99.90850869167429,19.0,99.90850869167429,19.0,99.90850869167429,,,19.0,99.17657822506862,19.0,99.90850869167429,19.0,99.90850869167429,19.0,99.90850869167429
19.2,98.90210430009148,19.2,99.63403476669717,19.2,99.63403476669717,,,19.2,99.90850869167429,19.2,99.90850869167429,,,19.2,99.26806953339434,19.2,99.90850869167429,19.2,99.90850869167429,19.2,99.90850869167429
19.400000000000002,99.08508691674291,19.400000000000002,99.63403476669717,19.400000000000002,99.63403476669717,,,19.400000000000002,99.90850869167429,19.400000000000002,99.90850869167429,,,19.400000000000002,99.26806953339434,19.400000000000002,99.90850869167429,19.400000000000002,99.90850869167429,19.400000000000002,99.90850869167429
19.6,99.08508691674291,19.6,99.63403476669717,19.6,99.63403476669717,,,19.6,99.90850869167429,19.6,99.90850869167429,,,19.6,99.26806953339434,19.6,99.90850869167429,19.6,99.90850869167429,19.6,99.90850869167429
19.8,99.17657822506862,19.8,99.72552607502287,19.8,99.63403476669717,,,19.8,99.90850869167429,19.8,99.90850869167429,,,19.8,99.35956084172004,19.8,99.90850869167429,19.8,99.90850869167429,19.8,99.90850869167429
20.0,99.17657822506862,20.0,99.72552607502287,20.0,99.72552607502287,,,20.0,99.90850869167429,20.0,99.90850869167429,,,20.0,99.54254345837145,20.0,99.90850869167429,20.0,99.90850869167429,20.0,99.90850869167429
20.200000000000003,99.17657822506862,20.200000000000003,99.81701738334858,20.200000000000003,99.72552607502287,,,20.200000000000003,99.90850869167429,20.200000000000003,99.90850869167429,,,20.200000000000003,99.54254345837145,20.200000000000003,99.90850869167429,20.200000000000003,99.90850869167429,20.200000000000003,99.90850869167429
20.400000000000002,99.26806953339434,20.400000000000002,99.81701738334858,20.400000000000002,99.72552607502287,,,20.400000000000002,99.90850869167429,20.400000000000002,99.90850869167429,,,20.400000000000002,99.54254345837145,20.400000000000002,99.90850869167429,20.400000000000002,99.90850869167429,20.400000000000002,99.90850869167429
20.6,99.26806953339434,20.6,99.81701738334858,20.6,99.72552607502287,,,20.6,99.90850869167429,20.6,99.90850869167429,,,20.6,99.54254345837145,20.6,99.90850869167429,20.6,99.90850869167429,20.6,99.90850869167429
20.8,99.35956084172004,20.8,99.81701738334858,20.8,99.72552607502287,,,20.8,99.90850869167429,20.8,99.90850869167429,,,20.8,99.54254345837145,20.8,99.90850869167429,20.8,99.90850869167429,20.8,99.90850869167429
21.0,99.35956084172004,21.0,99.81701738334858,21.0,99.72552607502287,,,21.0,99.90850869167429,21.0,99.90850869167429,,,21.0,99.54254345837145,21.0,99.90850869167429,21.0,99.90850869167429,21.0,99.90850869167429
