Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog,Day,Month,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,MW_pred_knr,MW_pred_lr,MW_pred_dtr,MW_pred_abr,MW_pred_rfr,MW_pred_etr,MW_pred_gbr,MW_pred_mlpr,MW_pred_vr,MW_pred_sr,MW_pred_etr_simp
2019-06-11,2019,1877.0,0,15.1,17.9,13.0,1017.1,90.0,9.2,20.0,35.2,1,0,0,Tuesday,June,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1794.75,1873.8251953125,1842.9166666666667,1755.4165289256198,1855.39,1876.8090909090909,1837.1893147731096,1859.0727496980735,1866.0995454545455,1877.8581818181817,1876.8166666666668
2019-06-12,2019,1817.0,0,18.4,22.2,14.3,1010.1,92.0,8.5,8.3,20.6,1,1,0,Wednesday,June,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1682.85,1868.3740234375,1791.5,1691.5588235294117,1808.0147826086957,1817.0,1767.0414663927602,1836.3807380785124,1812.507391304348,1834.9498823529411,1816.0772494172493
2019-06-13,2019,1832.0,0,17.6,22.5,15.0,1011.5,94.0,6.3,13.9,35.2,1,1,0,Thursday,June,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1685.05,1875.6787109375,1791.5,1704.5663430420711,1774.87375,1813.1,1761.1556014090816,1843.4005975106857,1793.986875,1829.29,1745.7887741046834
2019-06-14,2019,1840.0,0,16.1,19.7,13.0,1013.6,93.0,7.1,9.1,16.5,1,0,0,Friday,June,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1717.15,1873.2822265625,1842.9166666666667,1724.1914893617022,1836.57,1840.1287878787878,1802.649150151212,1864.6589059512362,1838.3493939393938,1832.4561050616048,1839.9772727272727
2019-06-15,2019,1789.0,0,12.9,16.0,11.3,1018.7,92.0,7.1,20.2,37.0,1,1,0,Saturday,June,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1809.8,1753.3798828125,1789.0,1761.3326488706366,1780.03,1789.0,1789.561472801601,1732.8723895345547,1784.5149999999999,1744.03,1789.0
2019-06-17,2019,1414.0,1,15.9,17.0,14.0,1019.8,98.0,5.8,15.4,22.2,1,0,0,Monday,June,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1732.95,1672.4228515625,1434.0,1501.8461538461538,1584.5,1541.509090909091,1647.5740397887707,1706.6668848675613,1563.0045454545455,1551.02,1512.1545454545455
2019-06-18,2019,1715.0,0,12.5,16.8,11.0,1011.9,86.0,8.0,14.4,33.5,1,1,0,Tuesday,June,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1750.3,1812.0595703125,1791.5,1766.3987854251013,1853.56,1844.918181818182,1862.9124765840081,1802.2335350467947,1849.239090909091,1839.6,1864.9878787878788
2019-06-19,2019,1761.0,0,13.5,17.2,11.1,1013.7,59.0,10.0,17.4,27.8,0,0,0,Wednesday,June,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1660.6,1868.7119140625,1748.75,1760.3224568138196,1780.12,1763.959617003367,1824.4031286430056,1860.5757047934885,1772.0398085016834,1766.6,1761.1033333333332
2019-06-20,2019,1539.0,1,12.1,17.3,7.3,1022.0,72.0,10.0,7.0,11.1,0,0,0,Thursday,June,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1799.1,1694.2392578125,1757.0,1718.04,1686.67,1679.3363636363636,1823.3035231780057,1754.2625418203029,1683.003181818182,1687.4111008098894,1599.6363636363637
2019-06-21,2019,1701.0,0,14.1,16.0,9.3,1020.2,81.0,10.0,9.4,14.8,0,0,0,Friday,June,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1771.0,1874.6025390625,1748.75,1782.9585798816568,1742.47,1704.7762656325158,1838.6694049370785,1864.874200669487,1723.623132816258,1720.83,1701.259090909091
2019-06-22,2019,1615.0,0,16.2,18.2,13.1,1019.2,87.0,10.0,5.6,13.0,0,0,0,Saturday,June,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1768.7,1781.5263671875,1615.0,1742.6481994459834,1660.05,1614.6766233766234,1667.146399163456,1771.6962105267485,1637.3633116883116,1662.67,1615.0
2019-06-23,2019,1456.0,0,17.8,21.2,15.0,1012.8,91.0,8.5,5.9,18.3,1,0,1,Sunday,June,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1730.45,1605.6435546875,1479.6666666666667,1522.776758409786,1469.09,1455.8178787878785,1518.0654614263983,1662.8568708146854,1462.4539393939392,1439.524,1456.0
2019-06-24,2019,1749.0,0,14.4,21.5,11.1,1008.0,90.0,7.9,12.0,27.8,1,0,0,Monday,June,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1724.8,1782.9931640625,1842.9166666666667,1750.1733333333334,1808.98,1795.1181818181817,1757.1692804697898,1768.5036027900724,1802.0490909090909,1773.75,1802.7181818181818
2019-06-25,2019,1820.0,0,11.8,16.0,8.0,1008.9,63.0,8.2,16.1,33.5,1,1,1,Tuesday,June,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1709.95,1795.4248046875,1880.4166666666667,1769.5833333333333,1841.14,1820.0,1862.7786205911145,1773.1875961319017,1830.5700000000002,1876.17875,1820.0
2019-06-26,2019,1903.0,0,9.3,14.0,5.7,1015.2,51.0,10.0,12.6,24.1,0,0,0,Wednesday,June,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1823.55,1829.5087890625,1880.4166666666667,1783.5466666666666,1903.038257448434,1903.3171629128449,1874.6179263309966,1834.3290932955492,1903.1777101806395,1903.41,1903.0924242424242
2019-06-27,2019,1881.0,0,10.8,14.1,7.4,1013.3,59.0,10.0,19.3,27.8,0,0,0,Thursday,June,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1792.1,1847.5869140625,1880.4166666666667,1770.610989010989,1889.5623484848486,1883.0868801652896,1874.8372822826648,1846.6387327878426,1886.324614325069,1905.4597222222226,1881.6776456876457
2019-06-28,2019,1827.0,0,13.3,14.9,7.7,1009.7,84.0,8.4,10.7,16.5,1,0,0,Friday,June,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1773.05,1843.1611328125,1911.5,1782.9585798816568,1848.744,1870.6558712121214,1856.1784460094414,1839.7980927127223,1859.6999356060605,1850.5133333333333,1839.5878787878787
2019-06-29,2019,1713.0,0,13.4,14.6,12.8,1008.9,91.0,6.4,13.1,24.1,1,0,1,Saturday,June,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1744.4,1738.9228515625,1727.857142857143,1755.4913793103449,1728.79,1713.0,1735.2084888698282,1740.5369270727851,1720.895,1682.1488888888887,1713.0
2019-06-30,2019,1561.0,0,10.4,14.0,9.0,1017.0,83.0,9.0,10.7,14.8,1,0,0,Sunday,June,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1769.3,1562.5302734375,1561.0,1653.3333333333333,1571.28,1561.009090909091,1592.773312636553,1650.5277797050114,1566.1445454545456,1554.49,1561.0
2019-07-01,2019,1845.0,0,8.4,12.5,4.6,1019.8,65.0,10.0,11.5,24.1,0,0,0,Monday,July,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1840.25,1792.8828125,1857.090909090909,1783.5466666666666,1856.6733333333334,1845.0,1840.9976109683764,1775.7231225312491,1850.8366666666666,1859.209090909091,1845.8467365967367
2019-07-02,2019,1888.0,0,10.8,15.0,4.8,1007.7,62.0,10.0,16.9,24.1,0,0,0,Tuesday,July,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1801.05,1826.166015625,1857.090909090909,1769.5833333333333,1894.88,1903.8818181818183,1891.3950712987437,1819.337409438177,1899.3809090909092,1909.3355555555556,1883.790909090909
2019-07-03,2019,1894.0,0,8.6,15.1,5.0,1012.0,51.0,10.0,13.3,18.3,0,0,0,Wednesday,July,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1810.1,1835.373046875,1857.090909090909,1778.4741200828157,1900.9026470588235,1894.4139508723601,1885.8409106806535,1837.7953816806858,1897.6582989655917,1909.8075,1894.0922077922075
2019-07-04,2019,1932.0,0,7.4,11.5,5.0,1018.8,56.0,10.0,10.9,20.6,0,0,0,Thursday,July,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1867.5,1849.2578125,1857.090909090909,1791.7755102040817,1911.67,1931.6375,1909.812955600519,1851.962050274383,1921.65375,1898.34,1932.0
2019-07-05,2019,1953.0,0,5.8,10.0,2.0,1027.1,65.0,10.0,12.6,16.5,0,0,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1814.1,1848.673828125,1959.6,1809.584,1938.42,1953.0,1924.7610160077174,1851.5908374039552,1945.71,2128.92,1953.0
2019-07-06,2019,1833.0,0,7.0,12.0,2.5,1030.2,53.0,10.0,5.4,14.8,0,0,0,Saturday,July,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1833.35,1755.57421875,1833.0,1778.3051948051948,1825.94,1833.0,1816.7940442164875,1748.2029179891695,1829.47,1814.0041666666666,1833.0
2019-07-07,2019,1632.0,0,8.1,12.0,4.2,1027.7,65.0,10.8,11.1,18.3,0,0,0,Sunday,July,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1815.35,1595.986328125,1632.0,1737.2079207920792,1625.46,1632.0,1624.0560460223098,1665.052910133971,1628.73,1613.06,1632.0
2019-07-08,2019,1753.0,1,10.1,12.0,5.3,1023.5,68.0,10.0,13.5,20.6,0,0,0,Monday,July,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1827.3,1655.18359375,1753.0,1671.4761904761904,1754.62,1753.0,1752.1808148456346,1690.0856999384273,1753.81,1736.835,1753.0
2019-07-09,2019,1540.0,1,12.1,14.0,8.1,1021.5,74.0,10.0,9.1,14.8,0,0,0,Tuesday,July,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1797.0,1703.873046875,1545.0,1719.8429487179487,1695.03,1608.0727272727272,1743.1002594981933,1754.7535636305317,1651.5513636363635,1694.91,1614.7363636363636
2019-07-10,2019,1795.0,0,12.9,15.2,10.8,1018.1,82.0,10.0,6.9,31.3,0,0,0,Wednesday,July,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1762.75,1893.931640625,1857.090909090909,1770.610989010989,1812.0345454545452,1795.0772727272727,1866.036378998394,1882.4975300703732,1803.555909090909,1795.98,1796.3625685425686
2019-07-11,2019,1832.0,0,12.7,16.0,9.8,1014.6,85.0,8.7,12.2,29.4,1,1,0,Thursday,July,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1805.8,1868.595703125,1857.090909090909,1782.9585798816568,1859.4,1883.6704545454545,1877.504476538835,1840.3003761969549,1871.5352272727273,1863.2481818181818,1836.1375757575756
2019-07-12,2019,1844.0,0,14.6,17.1,10.9,1013.5,88.0,7.2,10.9,33.5,1,1,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1765.4,1877.7734375,1894.6666666666667,1770.610989010989,1842.2939999999999,1892.581818181818,1862.3831652829153,1842.911381573308,1867.437909090909,1867.41,1841.4469696969695
2019-07-13,2019,1757.0,0,10.1,17.1,6.8,1018.3,85.0,7.7,5.4,13.0,0,0,1,Saturday,July,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1742.95,1735.69921875,1757.0,1771.1684434968017,1774.62,1757.0,1782.3461236665676,1736.0691347627314,1765.81,1775.93,1757.0
2019-07-14,2019,1608.0,0,9.4,12.5,6.0,1020.3,85.0,9.7,5.7,11.1,0,0,0,Sunday,July,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1739.35,1579.0390625,1608.0,1593.5,1601.8,1608.0,1599.6639384291434,1660.2972835349722,1604.9,1575.03,1608.0
2019-07-15,2019,1847.0,0,12.6,17.1,8.2,1021.1,67.0,9.8,7.8,16.5,1,0,0,Monday,July,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1798.15,1828.185546875,1833.0833333333333,1773.7966101694915,1847.87,1847.0537878787877,1834.4752769679033,1790.6026444305348,1847.4618939393938,1821.883090909091,1845.9829797979799
2019-07-16,2019,1949.0,0,10.9,15.0,6.6,1024.3,71.0,10.0,5.7,13.0,0,0,0,Tuesday,July,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1833.2,1858.412109375,1892.1153846153845,1770.610989010989,1846.08,1847.7454545454545,1878.6017054176534,1847.3469071227953,1846.9127272727274,1852.455,1881.5114197923292
2019-07-17,2019,1951.0,0,12.6,16.0,9.7,1023.4,71.0,10.0,16.5,25.9,0,0,0,Wednesday,July,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1737.95,1908.6015625,1892.1153846153845,1773.1666666666667,1859.37,1867.5694805194805,1872.2002011997258,1886.569048102802,1863.4697402597403,1882.12,1821.1561616161619
2019-07-18,2019,1910.0,0,13.1,15.6,11.0,1020.1,79.0,9.7,10.4,16.5,1,0,0,Thursday,July,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1744.1,1902.306640625,1894.6666666666667,1776.265625,1888.08,1909.7045454545455,1877.5759206469058,1883.9776541010879,1898.8922727272727,1861.25,1906.4910822510822
2019-07-19,2019,1951.0,0,13.6,17.0,10.9,1019.1,87.0,8.4,8.1,13.0,1,0,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1769.25,1891.91015625,1894.6666666666667,1778.3051948051948,1897.67,1950.990909090909,1879.2686261828746,1877.6331498556647,1924.3304545454546,1865.39,1950.7045454545455
2019-07-20,2019,1802.0,0,15.1,17.5,11.9,1013.3,91.0,9.3,6.9,13.0,0,0,0,Saturday,July,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1738.15,1781.19921875,1802.0,1756.5941320293398,1777.36,1802.0,1759.8429756696355,1771.5823837367657,1789.6799999999998,1845.57,1802.0
2019-07-21,2019,1554.0,0,19.5,26.0,13.6,1002.3,79.0,9.3,12.4,22.2,1,1,0,Sunday,July,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1613.6,1605.271484375,1445.2272727272727,1508.2569269521412,1502.13,1554.0,1515.9657290233733,1635.8406988209917,1528.065,1543.06,1554.0
2019-07-22,2019,1867.0,0,13.1,26.0,10.4,1016.2,50.0,9.8,12.4,20.6,1,1,0,Monday,July,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1663.25,1794.921875,1894.6666666666667,1750.1733333333334,1840.1395454545452,1867.0,1807.594975688672,1748.1779165284156,1853.5697727272727,1879.52,1867.025
2019-07-23,2019,1979.0,0,11.2,15.6,9.5,1025.2,62.0,10.0,12.8,18.3,0,0,0,Tuesday,July,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1791.15,1874.1953125,1892.1153846153845,1770.610989010989,1881.7966666666669,1904.1333333333332,1882.7867702341186,1860.962654447134,1892.9650000000001,1862.7,1887.671753246753
2019-07-24,2019,1960.0,0,10.2,14.0,7.3,1029.3,54.0,10.0,10.0,16.5,0,0,0,Wednesday,July,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1805.8,1896.810546875,1892.1153846153845,1782.9585798816568,1895.993333333333,1905.298582906992,1887.7686569469558,1877.8067472190019,1900.6459581201625,1864.96,1883.9575757575758
2019-07-25,2019,1984.0,0,10.6,13.5,8.3,1026.5,82.0,8.5,21.9,38.9,1,0,0,Thursday,July,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1795.95,1912.96484375,1892.1153846153845,1778.4741200828157,1906.8628571428571,1917.3545454545454,1903.9364253319202,1889.1068566314912,1912.1087012987014,1863.36,1913.9596969696968
2019-07-26,2019,1934.0,0,12.4,14.1,10.3,1018.4,95.0,3.9,12.6,37.0,1,0,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1811.2,1893.26171875,1857.090909090909,1782.9585798816568,1864.74,1884.0704545454546,1884.6209266350777,1878.3337439573165,1874.4052272727272,1829.49,1859.0386363636364
2019-07-27,2019,1763.0,0,12.4,15.0,8.3,1026.5,78.0,10.0,5.7,13.0,0,0,0,Saturday,July,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1786.55,1792.82421875,1791.5714285714287,1770.610989010989,1772.24,1774.3909090909092,1775.1599250893232,1775.2562893567392,1773.3154545454545,1786.0,1768.8
2019-07-28,2019,1566.0,0,12.1,15.0,9.2,1025.4,83.0,10.8,14.6,24.1,0,0,0,Sunday,July,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1799.45,1629.451171875,1566.0,1593.5,1560.18,1566.0,1581.4123294585631,1689.6391583215,1563.0900000000001,1582.14,1566.0
2019-07-29,2019,1796.0,0,12.5,14.8,11.2,1019.4,83.0,10.0,9.3,27.8,0,0,0,Monday,July,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1769.3,1830.33203125,1857.090909090909,1766.3987854251013,1837.52,1829.7151515151513,1824.2536936334661,1807.3935315403971,1833.6175757575757,1836.234702380952,1843.233759018759
2019-07-30,2019,1819.0,0,12.1,15.0,9.0,1018.2,83.0,9.8,7.6,14.8,0,0,0,Tuesday,July,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1777.1,1856.2109375,1857.090909090909,1782.9585798816568,1872.34,1851.965075757576,1874.7954511364132,1851.1709396988326,1862.1525378787878,1840.98,1864.5674242424245
2019-07-31,2019,1803.0,0,14.1,20.0,9.5,1011.8,83.0,10.0,15.2,22.2,0,0,0,Wednesday,July,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1758.45,1880.322265625,1894.6666666666667,1755.2485549132948,1827.87,1847.9363636363637,1817.527013124314,1866.5588447797845,1837.9031818181818,1834.1398269230767,1813.7136363636364
2019-08-01,2019,1879.0,0,14.6,20.0,11.2,1011.1,52.0,9.8,11.5,20.6,0,0,0,Thursday,August,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1746.35,1850.94140625,1811.5675675675675,1750.1733333333334,1856.4260000000002,1878.0654545454547,1797.9914711157303,1855.3006481333553,1867.2457272727274,1877.98,1878.918181818182
2019-08-02,2019,1902.0,0,11.5,16.9,7.8,1022.0,42.0,10.0,14.8,25.9,0,0,0,Friday,August,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1707.15,1853.9375,1833.0833333333333,1770.610989010989,1863.5506741151005,1901.4332756132758,1862.0429721102155,1855.8772649786383,1882.4919748641883,1862.36,1901.813925619835
2019-08-03,2019,1787.0,0,11.7,17.0,7.2,1027.7,43.0,10.0,7.8,14.8,0,0,0,Saturday,August,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1740.4,1754.392578125,1791.5714285714287,1773.7966101694915,1782.65,1782.090909090909,1802.5835813791045,1752.6567357085416,1782.3704545454545,1789.91,1794.8272727272727
2019-08-04,2019,1601.0,0,9.8,16.3,7.3,1029.5,65.0,10.0,10.7,18.3,0,0,0,Sunday,August,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1768.1,1573.125,1601.0,1709.352668213457,1592.77,1601.0,1602.1139299957765,1663.70271674767,1596.885,1581.85,1601.0
2019-08-05,2019,1819.0,0,12.7,16.5,8.3,1024.4,70.0,10.0,17.2,24.1,0,0,0,Monday,August,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1727.2,1807.09765625,1833.0833333333333,1767.2075471698113,1833.9260000000002,1819.2075757575758,1816.8977122120518,1791.707777748872,1826.566787878788,1876.23,1819.4580303030302
2019-08-06,2019,1823.0,0,14.7,20.0,9.3,1016.2,72.0,10.0,14.8,22.2,0,0,0,Tuesday,August,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1679.05,1838.6796875,1811.5675675675675,1743.9970238095239,1812.8870000000002,1822.142056277056,1787.4624709096367,1839.426480642913,1817.514528138528,1869.71,1822.5751515151514
2019-08-07,2019,1844.0,0,13.8,20.4,11.5,1019.8,60.0,9.8,16.5,27.8,0,0,0,Wednesday,August,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1660.95,1868.57421875,1811.5675675675675,1737.2079207920792,1783.2935714285716,1809.1569823232323,1803.354595904059,1870.3099797334735,1796.225276875902,1847.81,1759.411515151515
2019-08-08,2019,1920.0,0,11.8,14.8,10.9,1025.9,61.0,10.0,20.4,31.7,0,0,0,Thursday,August,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1729.45,1881.923828125,1892.1153846153845,1766.3987854251013,1849.42,1854.0945286195288,1856.946227183161,1883.987780876636,1851.7572643097644,1851.25,1855.9818181818182
2019-08-09,2019,1966.0,0,9.4,14.5,7.8,1022.2,83.0,8.7,16.3,25.9,1,0,0,Friday,August,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1819.05,1835.279296875,1892.1153846153845,1791.7755102040817,1948.3925,1965.825,1890.9447310693974,1856.6089232979705,1957.1087499999999,2049.71,1966.0
2019-08-10,2019,1802.0,0,10.6,16.2,5.6,1019.1,59.0,10.0,11.3,20.6,0,0,0,Saturday,August,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1827.85,1723.400390625,1791.5714285714287,1773.7966101694915,1793.8476470588234,1802.0,1787.7221923288012,1736.1552239589873,1797.9238235294117,1828.5258823529412,1802.0
2019-08-11,2019,1575.0,0,11.7,16.5,7.7,1017.3,74.0,9.7,13.0,18.3,0,0,0,Sunday,August,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1772.25,1559.1640625,1561.0,1593.5,1580.98,1586.0181818181818,1582.354369255162,1651.9190634327663,1583.499090909091,1625.88,1576.3454545454545
2019-08-12,2019,1908.0,0,11.9,16.0,7.8,1019.5,67.0,10.0,11.3,16.5,0,0,0,Monday,August,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1793.55,1780.166015625,1811.5675675675675,1773.7966101694915,1882.9360637254902,1907.7636363636364,1832.1485513572259,1776.664656366082,1895.3498500445633,1892.47,1907.057497048406
2019-08-13,2019,1979.0,0,7.1,12.9,2.6,1033.5,58.0,10.0,9.8,13.0,0,0,0,Tuesday,August,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1817.45,1812.93359375,1959.6,1786.0535714285713,1909.35,1911.4454545454546,1929.9752641779814,1828.278385999094,1910.3977272727273,1921.23,1949.7363636363636
2019-08-14,2019,2000.0,0,7.3,11.0,2.5,1034.7,59.0,10.0,11.7,20.6,0,0,0,Wednesday,August,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1780.9,1847.83203125,1959.6,1810.92,1973.6,2000.0,1945.204408785435,1855.7216509596706,1986.8,1980.38,2000.0
2019-08-15,2019,1937.0,0,10.7,13.0,5.7,1025.0,72.0,10.0,13.5,18.3,0,0,0,Thursday,August,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1829.2,1854.71484375,1892.1153846153845,1773.7966101694915,1902.7306470588235,1902.2928188225917,1879.2389504706364,1860.8523901678468,1902.5117329407076,1850.37,1908.0590093240094
2019-08-16,2019,1847.0,0,13.5,17.0,9.8,1015.8,83.0,9.8,9.3,14.8,0,0,0,Friday,August,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1744.5,1842.87109375,1811.5675675675675,1782.9585798816568,1837.0060454545453,1845.992824074074,1846.0478672207532,1858.8459838990661,1841.4994347643096,1814.2941666666668,1846.3487878787878
2019-08-17,2019,1596.0,1,14.8,19.0,12.0,1009.7,77.0,7.9,9.1,20.6,1,1,1,Saturday,August,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1704.1,1548.251953125,1596.0,1691.5588235294117,1607.03,1596.0,1592.4343613890223,1605.046570956763,1601.5149999999999,1597.15,1596.0
2019-08-18,2019,1582.0,0,10.3,17.0,7.3,1023.0,65.0,10.0,13.0,18.3,0,0,0,Sunday,August,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1799.95,1561.134765625,1561.0,1593.5,1580.36,1590.509090909091,1587.8039539120564,1654.5147833543115,1585.4345454545455,1627.71,1589.2818181818182
2019-08-19,2019,1857.0,1,6.4,12.0,3.8,1030.6,55.0,10.0,12.2,18.3,0,0,0,Monday,August,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1813.0,1599.048828125,1857.0,1734.896551724138,1813.03,1857.0,1828.186993748447,1671.2335139268014,1835.0149999999999,1861.4,1857.0
2019-08-20,2019,1954.0,0,7.8,10.0,4.7,1031.3,65.0,10.0,13.1,20.6,0,0,0,Tuesday,August,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1799.9,1825.681640625,1959.6,1807.3559322033898,1932.32,1954.0,1912.0896483140496,1840.8310675060884,1943.1599999999999,2051.86,1954.0
2019-08-21,2019,1890.0,0,9.1,11.2,6.7,1030.4,73.0,10.0,19.6,27.8,0,0,0,Wednesday,August,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1805.0,1863.7734375,1854.75,1813.0348837209303,1887.74,1889.730771728272,1881.2869417705695,1873.4611955440955,1888.7353858641359,1909.6655555555556,1889.7454545454545
2019-08-22,2019,1877.0,0,10.6,12.5,8.8,1028.6,76.0,10.0,12.4,27.8,0,0,0,Thursday,August,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1766.75,1869.912109375,1892.1153846153845,1778.3051948051948,1879.345,1877.7506926406927,1877.3505260291902,1879.3376244412375,1878.5478463203463,1870.87,1877.010606060606
2019-08-23,2019,1875.0,0,11.3,15.5,7.5,1026.5,72.0,9.8,5.7,14.8,0,0,0,Friday,August,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1810.2,1849.810546875,1892.1153846153845,1773.1666666666667,1857.16,1874.9283766233766,1869.0747818670707,1861.6890569222805,1866.0441883116882,1869.91,1875.4514335664335
2019-08-24,2019,1738.0,0,13.5,16.0,11.0,1023.8,76.0,10.0,10.9,16.5,0,0,0,Saturday,August,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1773.55,1764.25390625,1727.857142857143,1770.610989010989,1744.99,1738.040909090909,1743.5886184739754,1771.0241924626735,1741.5154545454545,1769.3337012987013,1738.0
2019-08-25,2019,1503.0,0,13.9,16.5,11.9,1020.8,79.0,10.0,15.4,33.5,0,0,0,Sunday,August,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1753.0,1601.08203125,1503.0,1561.888888888889,1521.47,1503.0,1545.8155405765358,1682.1642807465723,1512.2350000000001,1517.82,1503.0
